chunk_id,jd_id,line_id,tag,sim_skills,sim_experience,sim_education,predicted_tag,text
Canonical_talent_scientst__line24,Canonical_talent_scientst,24,education,-0.0132,-0.0143,-0.0691,skills,Высшая Школа Экономики logo
Canonical_talent_scientst__line30,Canonical_talent_scientst,30,mixed,0.3837,0.3981,0.2052,experience,"As a Talent Scientist, you will work closely with these Hiring Leads to drive initiatives, automation and best practice whilst offering an expert viewpoint on talent assessments. This is not a recruiter position; it's about the science of talent and performance, raising awareness and insights across the business so that they are able to select the best talent available from our global talent pool."
Canonical_talent_scientst__line31,Canonical_talent_scientst,31,mixed,0.1237,0.2391,0.1802,experience,We have a number of mid-senior level openings in our team seeking the following:
Canonical_talent_scientst__line33,Canonical_talent_scientst,33,skills,0.3475,0.3207,0.3141,skills,Strong behavioural interviewing techniques (competency based and psychometric assessments).
Canonical_talent_scientst__line34,Canonical_talent_scientst,34,mixed,0.39,0.3307,0.1599,skills,"Excellent analytical problem solving ability to identify trends and patterns using SQL, statistical analysis or Python, BI tooling, etc."
Canonical_talent_scientst__line35,Canonical_talent_scientst,35,education,0.3642,0.369,0.4786,education,An exceptional academic background including a Bachelors or Masters degree in a Psychology based subject.
Canonical_talent_scientst__line36,Canonical_talent_scientst,36,skills,0.3629,0.3177,0.2299,skills,A high level of personal organisation to work remotely and be effective.
Canonical_talent_scientst__line40,Canonical_talent_scientst,40,experience,0.3072,0.3853,0.1545,experience,"Drive talent analytics to provide our business with real-time insight, partnering with the business to help them move through their hiring processes efficiently."
Canonical_talent_scientst__line41,Canonical_talent_scientst,41,experience,0.3785,0.4079,0.2479,experience,Conduct in-depth behavioural talent interviews providing considerable insights into motivations and behaviours.
Canonical_talent_scientst__line42,Canonical_talent_scientst,42,experience,0.2907,0.4203,0.2529,experience,"Build key relationships with global stakeholders to ensure we deliver against our hiring agenda, closely monitoring hiring activities, driving results and ensuring that there is consistency in our operational processes."
Canonical_talent_scientst__line43,Canonical_talent_scientst,43,experience,0.2396,0.2433,0.0428,experience,"Drive data driven insights, making sure our decision making process is robust and supportive to inform our decisions."
Canonical_talent_scientst__line48,Canonical_talent_scientst,48,education,0.1099,0.0977,0.0655,skills,What we are looking for in you
Canonical_talent_scientst__line49,Canonical_talent_scientst,49,education,0.3801,0.3816,0.4896,education,"An exceptional academic background from high school and university, with a Bachelors or Masters degree in a Psychology based subject."
Canonical_talent_scientst__line50,Canonical_talent_scientst,50,experience,0.4764,0.5213,0.3783,experience,Experience of hiring talent in the technology or consulting industry.
Canonical_talent_scientst__line51,Canonical_talent_scientst,51,skills,0.2563,0.2358,0.1004,skills,A highly data drive mindset with the ability to create measurable outcomes.
Canonical_talent_scientst__line53,Canonical_talent_scientst,53,mixed,0.2386,0.1731,0.0569,skills,"Strong analytical problem solving ability to identify trends and patterns using SQL, with Python and/or advanced statistical analysis preferable."
Canonical_talent_scientst__line54,Canonical_talent_scientst,54,skills,0.2452,0.281,0.1456,experience,"Exposure/appreciation of psychometric assessments, including interpretation."
Canonical_talent_scientst__line55,Canonical_talent_scientst,55,experience,0.3948,0.3188,0.3014,skills,"Experience of conducting behavioural, competency based interviews with the ability to train stakeholders and advise on how to get the best out of an interview."
Canonical_talent_scientst__line56,Canonical_talent_scientst,56,skills,0.3856,0.3188,0.2228,skills,A high level of personal organisation and self drive to work remotely and be effective.
Canonical_talent_scientst__line59,Canonical_talent_scientst,59,experience,0.3057,0.4297,0.1839,experience,Experience in sourcing and headhunting with the ability to teach our senior leadership team how to hunt for industry leaders.
Canonical_talent_scientst__line60,Canonical_talent_scientst,60,skills,0.2178,0.2522,0.1385,experience,Experience in statistical significance testing and experience in Bayesian inference and/or predictive analytics and ML.
Canonical_talent_scientst__line61,Canonical_talent_scientst,61,skills,0.2599,0.3525,0.0868,experience,"Exposure to the following tools: LinkedIn Talent Insights, Greenhouse, DISC profiling, Superset."
Canonical_talent_scientst__line62,Canonical_talent_scientst,62,skills,0.2407,0.2746,0.2006,experience,Psychometric validity and reliability metrics.
Dandelion_Civilization_Psychometric Modeling_Analyst__line4,Dandelion_Civilization_Psychometric Modeling_Analyst,4,experience,0.3352,0.4388,0.2797,experience,Experience Level: Senior Level
Dandelion_Civilization_Psychometric Modeling_Analyst__line9,Dandelion_Civilization_Psychometric Modeling_Analyst,9,mixed,0.3027,0.3198,0.2545,experience,We are looking for a Psychometric Modeling & Talent Risk Analyst to design and develop our digital behavioral framework.
Dandelion_Civilization_Psychometric Modeling_Analyst__line11,Dandelion_Civilization_Psychometric Modeling_Analyst,11,skills,0.203,0.2524,0.1429,experience,• psychometric models for digital profiles
Dandelion_Civilization_Psychometric Modeling_Analyst__line12,Dandelion_Civilization_Psychometric Modeling_Analyst,12,skills,0.2625,0.2399,0.2072,skills,• simulation-based assessment methodologies
Dandelion_Civilization_Psychometric Modeling_Analyst__line13,Dandelion_Civilization_Psychometric Modeling_Analyst,13,skills,0.1869,0.2519,0.203,experience,• hiring risk prediction systems
Dandelion_Civilization_Psychometric Modeling_Analyst__line14,Dandelion_Civilization_Psychometric Modeling_Analyst,14,skills,0.2886,0.1898,0.022,skills,• team compatibility and synergy models
Dandelion_Civilization_Psychometric Modeling_Analyst__line15,Dandelion_Civilization_Psychometric Modeling_Analyst,15,skills,0.2007,0.2133,0.1583,experience,• statistically validated scoring frameworks
Dandelion_Civilization_Psychometric Modeling_Analyst__line19,Dandelion_Civilization_Psychometric Modeling_Analyst,19,mixed,0.4361,0.3062,0.3752,skills,Design structured models for personality and behavioral assessment • Operationalize soft skills into measurable indicators • Develop scoring systems and profile logic • Ensure construct validity and internal consistency
Dandelion_Civilization_Psychometric Modeling_Analyst__line20,Dandelion_Civilization_Psychometric Modeling_Analyst,20,mixed,0.2599,0.1875,0.1709,skills,2) Simulation-Based Assessment Design
Dandelion_Civilization_Psychometric Modeling_Analyst__line21,Dandelion_Civilization_Psychometric Modeling_Analyst,21,mixed,0.3605,0.1737,0.1748,skills,Translate psychological constructs into observable behavioral signals • Define measurable simulation outputs • Develop interpretation frameworks • Calibrate models using real performance data
Dandelion_Civilization_Psychometric Modeling_Analyst__line22,Dandelion_Civilization_Psychometric Modeling_Analyst,22,mixed,0.1864,0.2876,0.1136,experience,3) Hiring Risk Analytics
Dandelion_Civilization_Psychometric Modeling_Analyst__line23,Dandelion_Civilization_Psychometric Modeling_Analyst,23,mixed,0.191,0.2613,0.0916,experience,"Design predictive models for bad hire risk • Quantify role mismatch probability • Build Risk Score systems linked to business impact • Estimate productivity loss, turnover risk, and performance variance"
Dandelion_Civilization_Psychometric Modeling_Analyst__line24,Dandelion_Civilization_Psychometric Modeling_Analyst,24,mixed,0.2586,0.2567,0.0025,skills,4) Team Effectiveness Modeling
Dandelion_Civilization_Psychometric Modeling_Analyst__line25,Dandelion_Civilization_Psychometric Modeling_Analyst,25,mixed,0.3136,0.2103,0.0626,skills,Develop behavioral compatibility frameworks • Identify potential team conflicts before collaboration • Define optimal role balance structures • Build team synergy indices and predictive team-risk models
Dandelion_Civilization_Psychometric Modeling_Analyst__line28,Dandelion_Civilization_Psychometric Modeling_Analyst,28,education,0.2958,0.3491,0.5221,education,"• Degree in psychology, psychometrics, behavioral science, statistics, or related field"
Dandelion_Civilization_Psychometric Modeling_Analyst__line29,Dandelion_Civilization_Psychometric Modeling_Analyst,29,experience,0.3972,0.3776,0.2892,skills,• Experience developing and validating assessment tools
Dandelion_Civilization_Psychometric Modeling_Analyst__line30,Dandelion_Civilization_Psychometric Modeling_Analyst,30,skills,0.3354,0.2737,0.2022,skills,"• Strong understanding of reliability, validity, and testing theory"
Dandelion_Civilization_Psychometric Modeling_Analyst__line31,Dandelion_Civilization_Psychometric Modeling_Analyst,31,experience,0.2306,0.2612,0.1388,experience,• Experience working with quantitative datasets
Dandelion_Civilization_Psychometric Modeling_Analyst__line34,Dandelion_Civilization_Psychometric Modeling_Analyst,34,skills,0.4277,0.1904,0.1277,skills,• Ability to translate psychological constructs into measurable variables
Dandelion_Civilization_Psychometric Modeling_Analyst__line35,Dandelion_Civilization_Psychometric Modeling_Analyst,35,skills,0.2975,0.2939,0.2254,skills,• Experience building scoring systems and predictive indices
Dandelion_Civilization_Psychometric Modeling_Analyst__line36,Dandelion_Civilization_Psychometric Modeling_Analyst,36,skills,0.2513,0.2372,0.2234,skills,"• Practical knowledge of regression, correlation, factor analysis, and model validation"
Dandelion_Civilization_Psychometric Modeling_Analyst__line37,Dandelion_Civilization_Psychometric Modeling_Analyst,37,skills,0.2273,0.1841,0.1264,skills,• Understanding of predictive modeling principles
Dandelion_Civilization_Psychometric Modeling_Analyst__line38,Dandelion_Civilization_Psychometric Modeling_Analyst,38,skills,0.5543,0.4511,0.3266,skills,3) Technical Skills
Dandelion_Civilization_Psychometric Modeling_Analyst__line39,Dandelion_Civilization_Psychometric Modeling_Analyst,39,skills,0.2638,0.2272,0.1377,skills,"• Experience with analytical tools (R, Python, SPSS, or similar)"
Dandelion_Civilization_Psychometric Modeling_Analyst__line40,Dandelion_Civilization_Psychometric Modeling_Analyst,40,skills,0.2037,0.2116,0.0868,experience,• Understanding of digital behavioral data
Dandelion_Civilization_Psychometric Modeling_Analyst__line41,Dandelion_Civilization_Psychometric Modeling_Analyst,41,skills,0.5345,0.336,0.0953,skills,• Ability to collaborate with product and engineering teams
