jd_id,cv,prompt,run_id,source,model,temperature,skills,role_relevance,domain_relevance,education,holistic,confident,holistic_score,fit_score_100,skill_score,role_score,domain_score,edu_score,human_holistic_label,latency_s,prompt_tokens,output_tokens,total_tokens,error
Theprogenygroup_People_Partner,cv_hr,L2_P0,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,PARTIAL,STRONG,True,3,86.0,1.0,1.0,0.5,0.5,,25.94,4409,35,4444,
Theprogenygroup_People_Partner,cv_hr,L2_P0,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,PARTIAL,STRONG,True,3,86.0,1.0,1.0,0.5,0.5,,0.83,4409,35,4444,
maki_people_senior_psychometrician,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SAME,SAME,YES,STRONG,True,3,100.0,1.0,1.0,1.0,1.0,3,146.86,2627,34,2661,
maki_people_senior_psychometrician,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SAME,SAME,YES,STRONG,True,3,100.0,1.0,1.0,1.0,1.0,3,69.26,2627,34,2661,
maki_people_senior_psychometrician,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SAME,SAME,YES,STRONG,True,3,100.0,1.0,1.0,1.0,1.0,3,191.71,2627,34,2661,
Accenture_Talent_Transformation_Manager,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,13.8,3112,37,3149,
Accenture_Talent_Transformation_Manager,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,8.07,3112,37,3149,
Accenture_Talent_Transformation_Manager,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,27.07,3112,37,3149,
Arrive_People_Analytics_Lead,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,14.39,2911,37,2948,
Arrive_People_Analytics_Lead,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,17.92,2911,37,2948,
Arrive_People_Analytics_Lead,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,24.42,2911,37,2948,
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,71.05,2244,37,2281,
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,10.66,2244,37,2281,
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,14.95,2244,37,2281,
Canonical_talent_scientst,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,8.66,2891,35,2926,
Canonical_talent_scientst,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,11.7,2891,35,2926,
Canonical_talent_scientst,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,79.2,2891,35,2926,
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SAME,SAME,YES,STRONG,True,3,100.0,1.0,1.0,1.0,1.0,3,12.11,2219,34,2253,
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SAME,SAME,YES,STRONG,True,3,100.0,1.0,1.0,1.0,1.0,3,89.32,2219,34,2253,
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SAME,SAME,YES,STRONG,True,3,100.0,1.0,1.0,1.0,1.0,3,75.87,2219,34,2253,
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,39.63,2380,35,2415,
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,52.09,2380,35,2415,
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,17.77,2380,35,2415,
G-Research_Insight_Analyst,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,15.54,2265,37,2302,
G-Research_Insight_Analyst,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,6.06,2265,37,2302,
G-Research_Insight_Analyst,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,72.0,2265,35,2300,
Johnson_Controls_People Insights_Partner ,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,11.83,2286,37,2323,
Johnson_Controls_People Insights_Partner ,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,19.28,2286,37,2323,
Johnson_Controls_People Insights_Partner ,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,59.87,2286,37,2323,
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,17.93,2766,37,2803,
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,13.77,2766,37,2803,
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,30.27,2766,37,2803,
Proofpoint_People_Data_Analyst,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,6.93,2473,35,2508,
Proofpoint_People_Data_Analyst,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,8.5,2473,35,2508,
Proofpoint_People_Data_Analyst,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,11.48,2473,35,2508,
QIC_Digital_Hub_data_analyst,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,10.94,2146,37,2183,
QIC_Digital_Hub_data_analyst,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,34.69,2146,37,2183,
QIC_Digital_Hub_data_analyst,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,13.21,2146,37,2183,
angels-space-art-director,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,UNRELATED,YES,WEAK,True,1,40.0,0.5,0.0,0.0,1.0,0,68.55,2523,37,2560,
angels-space-art-director,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,UNRELATED,YES,WEAK,True,1,40.0,0.5,0.0,0.0,1.0,0,32.35,2523,37,2560,
angels-space-art-director,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,UNRELATED,YES,WEAK,True,1,40.0,0.5,0.0,0.0,1.0,0,21.54,2523,37,2560,
anglian-water-lead-systems-engineer,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,0,20.96,2286,36,2322,
anglian-water-lead-systems-engineer,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,0,9.29,2286,36,2322,
anglian-water-lead-systems-engineer,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,WEAK,True,1,10.0,0.0,0.0,0.0,1.0,0,115.04,2286,36,2322,
bazaarvoice-provisioning-analyst,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,0,13.18,2393,36,2429,
bazaarvoice-provisioning-analyst,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,0,20.15,2393,36,2429,
bazaarvoice-provisioning-analyst,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,0,14.73,2393,36,2429,
bpostgroup_People_Analytics_Data_Scientist ,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,3,45.08,2239,35,2274,
bpostgroup_People_Analytics_Data_Scientist ,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,3,12.39,2239,35,2274,
bpostgroup_People_Analytics_Data_Scientist ,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,3,11.93,2239,35,2274,
codility_assessment_scientist,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,YES,STRONG,True,3,91.0,1.0,1.0,0.5,1.0,3,8.91,3352,34,3386,
codility_assessment_scientist,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,YES,STRONG,True,3,91.0,1.0,1.0,0.5,1.0,3,9.16,3352,34,3386,
codility_assessment_scientist,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SAME,RELATED,YES,STRONG,True,3,91.0,1.0,1.0,0.5,1.0,3,35.86,3352,34,3386,
freeplay_data_scientist,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,UNRELATED,YES,MODERATE,True,2,47.2,0.5,0.6,0.0,1.0,2,22.77,1787,38,1825,
freeplay_data_scientist,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,UNRELATED,YES,MODERATE,True,2,47.2,0.5,0.6,0.0,1.0,2,76.04,1787,38,1825,
freeplay_data_scientist,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,UNRELATED,YES,MODERATE,True,2,47.2,0.5,0.6,0.0,1.0,2,21.26,1787,38,1825,
lightning-ai-frontend-engineer,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,0,16.04,2088,35,2123,
lightning-ai-frontend-engineer,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,0,19.65,2088,35,2123,
lightning-ai-frontend-engineer,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,0,7.76,2088,35,2123,
meta_data_analyst,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,5.92,2647,35,2682,
meta_data_analyst,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,7.7,2647,35,2682,
meta_data_analyst,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,2,50.42,2647,35,2682,
skillvue_people_scientist,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,SAME,YES,STRONG,True,3,65.2,0.5,0.6,1.0,1.0,3,18.15,2021,36,2057,
skillvue_people_scientist,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,SAME,YES,STRONG,True,3,65.2,0.5,0.6,1.0,1.0,3,22.34,2021,36,2057,
skillvue_people_scientist,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SAME,SAME,YES,STRONG,True,3,70.0,0.5,1.0,1.0,1.0,3,6.89,2021,35,2056,
sorare-marketing-graphic-designer,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,0,23.51,2419,36,2455,
sorare-marketing-graphic-designer,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,0,12.87,2419,36,2455,
sorare-marketing-graphic-designer,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,0,6.77,2419,36,2455,
the_world_bank_consultant_agent_evaluation,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,3,15.1,2018,35,2053,
the_world_bank_consultant_agent_evaluation,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,3,53.96,2018,35,2053,
the_world_bank_consultant_agent_evaluation,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,YES,SIMILAR,RELATED,YES,STRONG,True,3,86.2,1.0,0.6,0.5,1.0,3,20.81,2018,35,2053,
unicef_people_culture_specialist,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,52.54,2211,37,2248,
unicef_people_culture_specialist,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,14.59,2211,37,2248,
unicef_people_culture_specialist,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,50.73,2211,37,2248,
 Product_Growth_Analyst_wiris,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,9.91,2260,37,2297,
 Product_Growth_Analyst_wiris,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,11.81,2260,37,2297,
 Product_Growth_Analyst_wiris,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,47.85,2260,37,2297,
AI_Video_Editor_PARTNERS,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,0,9.42,1897,36,1933,
AI_Video_Editor_PARTNERS,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,0,72.75,1897,36,1933,
AI_Video_Editor_PARTNERS,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,NO FIT,True,0,10.0,0.0,0.0,0.0,1.0,0,39.4,1897,36,1933,
Applied_AI_Engineer_Impress,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,0,50.85,2218,37,2255,
Applied_AI_Engineer_Impress,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,0,21.35,2218,37,2255,
Applied_AI_Engineer_Impress,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,UNRELATED,YES,MODERATE,True,2,47.2,0.5,0.6,0.0,1.0,0,19.13,2218,38,2256,
Customer_success_specialist_CareWise,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,UNRELATED,YES,WEAK,True,1,40.0,0.5,0.0,0.0,1.0,0,13.59,2138,37,2175,
Customer_success_specialist_CareWise,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,WEAK,True,1,10.0,0.0,0.0,0.0,1.0,0,9.24,2138,36,2174,
Customer_success_specialist_CareWise,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,WEAK,True,1,10.0,0.0,0.0,0.0,1.0,0,11.46,2138,36,2174,
Data_Architect_Hanna_Robulets_Company,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,WEAK,True,1,10.0,0.0,0.0,0.0,1.0,0,43.75,1920,36,1956,
Data_Architect_Hanna_Robulets_Company,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,0,17.8,1920,35,1955,
Data_Architect_Hanna_Robulets_Company,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,YES,WEAK,True,1,10.0,0.0,0.0,0.0,1.0,0,6.73,1920,36,1956,
Digital_Learning_Applications_Schneider_Electric,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,6.73,2782,37,2819,
Digital_Learning_Applications_Schneider_Electric,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,1,6.99,2782,37,2819,
Digital_Learning_Applications_Schneider_Electric,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,MODERATE,True,2,49.0,0.5,0.0,0.5,1.0,1,19.43,2782,36,2818,
QIT Software_data_scientist,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,31.94,2026,37,2063,
QIT Software_data_scientist,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,65.41,2026,37,2063,
QIT Software_data_scientist,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,2,27.77,2026,37,2063,
Senior_AI Engineer_MoveUp,cv_primary,L2_P0,1,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,0,13.23,1883,37,1920,
Senior_AI Engineer_MoveUp,cv_primary,L2_P0,2,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,0,13.4,1883,37,1920,
Senior_AI Engineer_MoveUp,cv_primary,L2_P0,3,main,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,0,36.06,1883,37,1920,
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_primary,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,PARTIAL,WEAK,True,1,44.0,0.5,0.0,0.5,0.5,,22.94,2059,37,2096,
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_primary,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,PARTIAL,WEAK,True,1,44.0,0.5,0.0,0.5,0.5,,3.76,2059,37,2096,
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_primary,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,PARTIAL,WEAK,True,1,44.0,0.5,0.0,0.5,0.5,,90.2,2059,37,2096,
revecore_senior_director_ai_systems_be600f,cv_primary,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,RELATED,YES,MODERATE,True,2,56.2,0.5,0.6,0.5,1.0,,53.9,2897,37,2934,
revecore_senior_director_ai_systems_be600f,cv_primary,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,UNRELATED,YES,MODERATE,True,2,47.2,0.5,0.6,0.0,1.0,,1.16,2897,38,2935,
revecore_senior_director_ai_systems_be600f,cv_primary,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,SIMILAR,UNRELATED,YES,MODERATE,True,2,47.2,0.5,0.6,0.0,1.0,,8.22,2897,38,2935,
morgan_stanley_systems_analyst_director_ac9c07,cv_primary,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,UNRELATED,YES,WEAK,True,1,40.0,0.5,0.0,0.0,1.0,,5.8,3170,37,3207,
morgan_stanley_systems_analyst_director_ac9c07,cv_primary,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,UNRELATED,YES,WEAK,True,1,40.0,0.5,0.0,0.0,1.0,,3.53,3170,37,3207,
morgan_stanley_systems_analyst_director_ac9c07,cv_primary,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,UNRELATED,YES,WEAK,True,1,40.0,0.5,0.0,0.0,1.0,,2.4,3170,37,3207,
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_primary,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,MODERATE,True,2,49.0,0.5,0.0,0.5,1.0,,3.04,2749,36,2785,
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_primary,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,0.91,2749,35,2784,
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_primary,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,PARTIAL,DIFFERENT,RELATED,YES,WEAK,True,1,49.0,0.5,0.0,0.5,1.0,,0.88,2749,36,2785,
mantech_senior_model_based_system_engineer_ab246d,cv_primary,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,PARTIAL,NO FIT,True,0,5.0,0.0,0.0,0.0,0.5,,6.12,2612,37,2649,
mantech_senior_model_based_system_engineer_ab246d,cv_primary,L2_P0,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,PARTIAL,WEAK,True,1,5.0,0.0,0.0,0.0,0.5,,1.04,2612,37,2649,
mantech_senior_model_based_system_engineer_ab246d,cv_primary,L2_P0,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,UNRELATED,PARTIAL,WEAK,True,1,5.0,0.0,0.0,0.0,0.5,,0.97,2612,37,2649,
nvidia_senior_software_engineer_jax_269b9a,cv_primary,L2_P0,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,NO,DIFFERENT,RELATED,YES,WEAK,True,1,19.0,0.0,0.0,0.5,1.0,,0.9,2190,35,2225,
