jd_id,cv,prompt,run_id,source,model,temperature,score,score_100,human_holistic_label,latency_s,prompt_tokens,output_tokens,total_tokens,error,level
 Product_Growth_Analyst_wiris,cv_hr,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,3.67,2211.0,9.0,2220.0,,level_1
 Product_Growth_Analyst_wiris,cv_hr,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,12.72,2211.0,9.0,2220.0,,level_1
AI_Video_Editor_PARTNERS,cv_hr,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,2.91,1848.0,9.0,1857.0,,level_1
AI_Video_Editor_PARTNERS,cv_hr,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,11.8,1848.0,9.0,1857.0,,level_1
AI_Video_Editor_PARTNERS,cv_hr,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,5.29,1848.0,9.0,1857.0,,level_1
Applied_AI_Engineer_Impress,cv_hr,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,8.59,2169.0,9.0,2178.0,,level_1
Applied_AI_Engineer_Impress,cv_hr,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,15.61,2169.0,9.0,2178.0,,level_1
Applied_AI_Engineer_Impress,cv_hr,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,9.12,2169.0,9.0,2178.0,,level_1
Customer_success_specialist_CareWise,cv_hr,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,11.12,2089.0,9.0,2098.0,,level_1
Customer_success_specialist_CareWise,cv_hr,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.94,2089.0,9.0,2098.0,,level_1
Customer_success_specialist_CareWise,cv_hr,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,14.93,2089.0,9.0,2098.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_hr,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,7.28,1871.0,9.0,1880.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_hr,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.61,1871.0,9.0,1880.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_hr,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.09,1871.0,9.0,1880.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_hr,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,9.29,2733.0,9.0,2742.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_hr,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,9.07,2733.0,9.0,2742.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_hr,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,3.83,2733.0,9.0,2742.0,,level_1
QIT Software_data_scientist,cv_hr,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,8.82,1977.0,9.0,1986.0,,level_1
QIT Software_data_scientist,cv_hr,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,11.61,1977.0,9.0,1986.0,,level_1
QIT Software_data_scientist,cv_hr,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.2,1977.0,9.0,1986.0,,level_1
Senior_AI Engineer_MoveUp,cv_hr,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,5.86,1834.0,9.0,1843.0,,level_1
Senior_AI Engineer_MoveUp,cv_hr,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.16,1834.0,9.0,1843.0,,level_1
Senior_AI Engineer_MoveUp,cv_hr,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.68,1834.0,9.0,1843.0,,level_1
maki_people_senior_psychometrician,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.65,2193.0,9.0,2202.0,,level_1
maki_people_senior_psychometrician,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,9.37,2193.0,9.0,2202.0,,level_1
maki_people_senior_psychometrician,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,8.93,2193.0,9.0,2202.0,,level_1
Accenture_Talent_Transformation_Manager,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,4.36,2678.0,9.0,2687.0,,level_1
Accenture_Talent_Transformation_Manager,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,9.41,2678.0,9.0,2687.0,,level_1
Accenture_Talent_Transformation_Manager,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,10.59,2678.0,9.0,2687.0,,level_1
Arrive_People_Analytics_Lead,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,9.65,2477.0,9.0,2486.0,,level_1
Arrive_People_Analytics_Lead,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.68,2477.0,9.0,2486.0,,level_1
Arrive_People_Analytics_Lead,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,18.17,2477.0,9.0,2486.0,,level_1
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.66,1810.0,9.0,1819.0,,level_1
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,12.33,1810.0,9.0,1819.0,,level_1
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.49,1810.0,9.0,1819.0,,level_1
Canonical_talent_scientst,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,12.02,2457.0,9.0,2466.0,,level_1
Canonical_talent_scientst,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,10.85,2457.0,9.0,2466.0,,level_1
Canonical_talent_scientst,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,0.58,2457.0,9.0,2466.0,,level_1
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.28,1785.0,9.0,1794.0,,level_1
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,13.61,1785.0,9.0,1794.0,,level_1
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,7.28,1785.0,9.0,1794.0,,level_1
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,2.84,1946.0,9.0,1955.0,,level_1
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,10.18,1946.0,9.0,1955.0,,level_1
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,4.08,1946.0,9.0,1955.0,,level_1
G-Research_Insight_Analyst,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,10.96,1831.0,9.0,1840.0,,level_1
G-Research_Insight_Analyst,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,10.24,1831.0,9.0,1840.0,,level_1
G-Research_Insight_Analyst,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,9.15,1831.0,9.0,1840.0,,level_1
Johnson_Controls_People Insights_Partner ,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,5.56,1852.0,9.0,1861.0,,level_1
Johnson_Controls_People Insights_Partner ,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.74,1852.0,9.0,1861.0,,level_1
Johnson_Controls_People Insights_Partner ,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.95,1852.0,9.0,1861.0,,level_1
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,8.31,2332.0,9.0,2341.0,,level_1
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,10.54,2332.0,9.0,2341.0,,level_1
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,19.22,2332.0,9.0,2341.0,,level_1
Proofpoint_People_Data_Analyst,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.75,2039.0,9.0,2048.0,,level_1
Proofpoint_People_Data_Analyst,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,9.26,2039.0,9.0,2048.0,,level_1
Proofpoint_People_Data_Analyst,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,8.03,2039.0,9.0,2048.0,,level_1
QIC_Digital_Hub_data_analyst,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.76,1712.0,9.0,1721.0,,level_1
QIC_Digital_Hub_data_analyst,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,12.84,1712.0,9.0,1721.0,,level_1
QIC_Digital_Hub_data_analyst,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,1.76,1712.0,9.0,1721.0,,level_1
angels-space-art-director,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.59,2089.0,9.0,2098.0,,level_1
angels-space-art-director,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.4,2089.0,9.0,2098.0,,level_1
angels-space-art-director,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.86,2089.0,9.0,2098.0,,level_1
anglian-water-lead-systems-engineer,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,,,10.5,1852.0,9.0,1861.0,,level_1
anglian-water-lead-systems-engineer,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,,13.63,1852.0,9.0,1861.0,,level_1
anglian-water-lead-systems-engineer,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,,,13.75,1852.0,9.0,1861.0,,level_1
bazaarvoice-provisioning-analyst,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,11.17,1959.0,9.0,1968.0,,level_1
bazaarvoice-provisioning-analyst,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,3.26,1959.0,9.0,1968.0,,level_1
bazaarvoice-provisioning-analyst,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,5.0,1959.0,9.0,1968.0,,level_1
bpostgroup_People_Analytics_Data_Scientist ,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,3.81,1805.0,9.0,1814.0,,level_1
bpostgroup_People_Analytics_Data_Scientist ,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,12.93,1805.0,9.0,1814.0,,level_1
bpostgroup_People_Analytics_Data_Scientist ,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,12.39,1805.0,9.0,1814.0,,level_1
codility_assessment_scientist,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,12.42,2918.0,9.0,2927.0,,level_1
codility_assessment_scientist,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,5.11,2918.0,9.0,2927.0,,level_1
codility_assessment_scientist,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,13.72,2918.0,9.0,2927.0,,level_1
freeplay_data_scientist,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,3.31,1353.0,9.0,1362.0,,level_1
freeplay_data_scientist,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,5.1,1353.0,9.0,1362.0,,level_1
freeplay_data_scientist,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,11.02,1353.0,9.0,1362.0,,level_1
lightning-ai-frontend-engineer,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.32,1654.0,9.0,1663.0,,level_1
lightning-ai-frontend-engineer,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.61,1654.0,9.0,1663.0,,level_1
lightning-ai-frontend-engineer,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,1.66,1654.0,9.0,1663.0,,level_1
meta_data_analyst,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,14.18,2213.0,9.0,2222.0,,level_1
meta_data_analyst,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,6.59,2213.0,9.0,2222.0,,level_1
meta_data_analyst,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,4.33,2213.0,9.0,2222.0,,level_1
skillvue_people_scientist,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,5.69,1587.0,9.0,1596.0,,level_1
skillvue_people_scientist,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.63,1587.0,9.0,1596.0,,level_1
skillvue_people_scientist,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,13.0,1587.0,9.0,1596.0,,level_1
sorare-marketing-graphic-designer,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.61,1985.0,9.0,1994.0,,level_1
sorare-marketing-graphic-designer,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,13.15,1985.0,9.0,1994.0,,level_1
sorare-marketing-graphic-designer,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.79,1985.0,9.0,1994.0,,level_1
the_world_bank_consultant_agent_evaluation,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,13.33,1584.0,9.0,1593.0,,level_1
the_world_bank_consultant_agent_evaluation,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,7.65,1584.0,9.0,1593.0,,level_1
the_world_bank_consultant_agent_evaluation,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,11.22,1584.0,9.0,1593.0,,level_1
unicef_people_culture_specialist,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.63,1777.0,9.0,1786.0,,level_1
unicef_people_culture_specialist,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,21.43,1777.0,9.0,1786.0,,level_1
unicef_people_culture_specialist,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,13.47,1777.0,9.0,1786.0,,level_1
 Product_Growth_Analyst_wiris,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,5.37,1826.0,9.0,1835.0,,level_1
 Product_Growth_Analyst_wiris,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.61,1826.0,9.0,1835.0,,level_1
 Product_Growth_Analyst_wiris,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,9.33,1826.0,9.0,1835.0,,level_1
AI_Video_Editor_PARTNERS,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,3.88,1463.0,9.0,1472.0,,level_1
AI_Video_Editor_PARTNERS,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,11.3,1463.0,9.0,1472.0,,level_1
AI_Video_Editor_PARTNERS,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.58,1463.0,9.0,1472.0,,level_1
Applied_AI_Engineer_Impress,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,9.24,1784.0,9.0,1793.0,,level_1
Applied_AI_Engineer_Impress,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,0.68,1784.0,9.0,1793.0,,level_1
Applied_AI_Engineer_Impress,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,9.06,1784.0,9.0,1793.0,,level_1
Customer_success_specialist_CareWise,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,13.15,1704.0,9.0,1713.0,,level_1
Customer_success_specialist_CareWise,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.22,1704.0,9.0,1713.0,,level_1
Customer_success_specialist_CareWise,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.3,1704.0,9.0,1713.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,,,8.98,1486.0,9.0,1495.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,,8.62,1486.0,9.0,1495.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,,,19.81,1486.0,9.0,1495.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,11.1,2348.0,9.0,2357.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,4.32,2348.0,9.0,2357.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,8.38,2348.0,9.0,2357.0,,level_1
QIT Software_data_scientist,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,12.37,1592.0,9.0,1601.0,,level_1
QIT Software_data_scientist,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,7.1,1592.0,9.0,1601.0,,level_1
QIT Software_data_scientist,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,5.94,1592.0,9.0,1601.0,,level_1
Senior_AI Engineer_MoveUp,cv_engineer,P0,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,13.65,1449.0,9.0,1458.0,,level_1
Senior_AI Engineer_MoveUp,cv_engineer,P0,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,15.09,1449.0,9.0,1458.0,,level_1
Senior_AI Engineer_MoveUp,cv_engineer,P0,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,10.7,1449.0,9.0,1458.0,,level_1
maki_people_senior_psychometrician,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,5.55,2432.0,9.0,2441.0,,level_1
maki_people_senior_psychometrician,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,6.02,2432.0,9.0,2441.0,,level_1
maki_people_senior_psychometrician,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,6.71,2432.0,9.0,2441.0,,level_1
Accenture_Talent_Transformation_Manager,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,,2.0,11.14,2917.0,9.0,2926.0,,level_1
Accenture_Talent_Transformation_Manager,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,2.0,1.64,2917.0,9.0,2926.0,,level_1
Accenture_Talent_Transformation_Manager,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,,2.0,3.32,2917.0,9.0,2926.0,,level_1
Arrive_People_Analytics_Lead,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,4.55,2716.0,9.0,2725.0,,level_1
Arrive_People_Analytics_Lead,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,4.45,2716.0,9.0,2725.0,,level_1
Arrive_People_Analytics_Lead,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,1.45,2716.0,9.0,2725.0,,level_1
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,11.72,2049.0,9.0,2058.0,,level_1
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,6.72,2049.0,9.0,2058.0,,level_1
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,8.75,2049.0,9.0,2058.0,,level_1
Canonical_talent_scientst,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,,2.0,5.62,2696.0,9.0,2705.0,,level_1
Canonical_talent_scientst,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,,2.0,1.86,2696.0,9.0,2705.0,,level_1
Canonical_talent_scientst,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,,2.0,0.75,2696.0,9.0,2705.0,,level_1
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,1.4,2024.0,9.0,2033.0,,level_1
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,3.71,2024.0,9.0,2033.0,,level_1
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,1.04,2024.0,9.0,2033.0,,level_1
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,,2.0,6.73,2185.0,9.0,2194.0,,level_1
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,,2.0,0.48,2185.0,9.0,2194.0,,level_1
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,,2.0,0.52,2185.0,9.0,2194.0,,level_1
G-Research_Insight_Analyst,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,,2.0,10.41,2070.0,9.0,2079.0,,level_1
G-Research_Insight_Analyst,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,2.0,10.13,2070.0,9.0,2079.0,,level_1
G-Research_Insight_Analyst,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,,2.0,7.45,2070.0,9.0,2079.0,,level_1
Johnson_Controls_People Insights_Partner ,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,,2.0,4.41,2091.0,9.0,2100.0,,level_1
Johnson_Controls_People Insights_Partner ,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,2.0,0.53,2091.0,9.0,2100.0,,level_1
Johnson_Controls_People Insights_Partner ,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,,2.0,8.7,2091.0,9.0,2100.0,,level_1
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,4.35,2571.0,9.0,2580.0,,level_1
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,7.24,2571.0,9.0,2580.0,,level_1
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,2.46,2571.0,9.0,2580.0,,level_1
Proofpoint_People_Data_Analyst,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,,2.0,5.9,2278.0,9.0,2287.0,,level_1
Proofpoint_People_Data_Analyst,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,2.0,8.82,2278.0,9.0,2287.0,,level_1
Proofpoint_People_Data_Analyst,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,,2.0,5.9,2278.0,9.0,2287.0,,level_1
QIC_Digital_Hub_data_analyst,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,7.31,1951.0,9.0,1960.0,,level_1
QIC_Digital_Hub_data_analyst,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,2.59,1951.0,9.0,1960.0,,level_1
QIC_Digital_Hub_data_analyst,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,,1.0,7.12,1951.0,9.0,1960.0,,level_1
angels-space-art-director,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,0.0,3.33,2328.0,9.0,2337.0,,level_1
angels-space-art-director,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,0.0,16.41,2328.0,9.0,2337.0,,level_1
angels-space-art-director,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,0.0,1.89,2328.0,9.0,2337.0,,level_1
anglian-water-lead-systems-engineer,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,0.0,8.29,2091.0,9.0,2100.0,,level_1
anglian-water-lead-systems-engineer,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,0.0,7.87,2091.0,9.0,2100.0,,level_1
anglian-water-lead-systems-engineer,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,0.0,0.51,2091.0,9.0,2100.0,,level_1
bazaarvoice-provisioning-analyst,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,0.0,3.97,2198.0,9.0,2207.0,,level_1
bazaarvoice-provisioning-analyst,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,0.0,9.08,2198.0,9.0,2207.0,,level_1
bazaarvoice-provisioning-analyst,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,0.0,9.05,2198.0,9.0,2207.0,,level_1
bpostgroup_People_Analytics_Data_Scientist ,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,5.82,2044.0,9.0,2053.0,,level_1
bpostgroup_People_Analytics_Data_Scientist ,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,1.99,2044.0,9.0,2053.0,,level_1
bpostgroup_People_Analytics_Data_Scientist ,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,0.61,2044.0,9.0,2053.0,,level_1
codility_assessment_scientist,cv_primary,P1,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,5.36,3157.0,9.0,3166.0,,level_1
codility_assessment_scientist,cv_primary,P1,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,12.94,3157.0,9.0,3166.0,,level_1
codility_assessment_scientist,cv_primary,P1,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,,3.0,3.1,3157.0,9.0,3166.0,,level_1
